max_mfcc1,max_mfcc2,max_mfcc3,max_mfcc4,max_mfcc5,max_mfcc6,max_mfcc7,max_mfcc8,max_mfcc9,max_mfcc10,max_mfcc11,max_mfcc12,max_mfcc13,max_mfcc14,max_mfcc15,max_mfcc16,min_mfcc1,min_mfcc2,min_mfcc3,min_mfcc4,min_mfcc5,min_mfcc6,min_mfcc7,min_mfcc8,min_mfcc9,min_mfcc10,min_mfcc11,min_mfcc12,min_mfcc13,min_mfcc14,min_mfcc15,min_mfcc16,prom_mfcc1,prom_mfcc2,prom_mfcc3,prom_mfcc4,prom_mfcc5,prom_mfcc6,prom_mfcc7,prom_mfcc8,prom_mfcc9,prom_mfcc10,prom_mfcc11,prom_mfcc12,prom_mfcc13,prom_mfcc14,prom_mfcc15,prom_mfcc16,class
53.752978387184825,54.68623027330622,60.17381071769146,59.38375460609163,52.405959957296965,60.95248988387709,59.55392851550611,61.76000278616424,65.27921975457375,10.827393697583556,13.763514275172252,17.33198059197843,15.508674369539197,9.850062745163632,11.321515096196723,8.801688968454073,-14.147623809092964,-9.393708747969184,-19.746672813225643,-9.914023509757769,-11.09990386518965,-9.177384930777905,-12.89696072515506,-14.698259489229166,-15.137738290656442,-19.49139982066123,-15.933943597851314,-13.862349450287702,-16.75084274473987,-10.144694321463344,-18.616463437675208,-13.295502715881174,1.6436401947107486,1.9711497759661492,1.8997829390810006,1.7948443292916352,1.966483252424062,1.9150133399467968,2.0303271156140594,1.8917504839479975,2.366109942892063,-0.7889152025084721,-0.5068493180748973,-0.36154469220171104,-0.33036248606468754,-0.6848394328316575,-0.6007655148042018,-0.26348026873537966,1
48.31635009530209,46.90940793853799,49.15288156388938,51.19740350674416,47.2678352593083,47.48523752635509,48.83711135029669,50.72384342428536,46.58857056721657,14.104226971943898,18.2886760698835,11.19256118401267,20.232445290978283,14.465130558004205,9.806185428854372,18.04393986561904,-18.13153781641232,-14.992839029825369,-15.36231792293184,-19.81001913625611,-20.787114288002595,-20.106061308410325,-18.14821302624661,-25.376333798735644,-23.198969007630044,-14.419048300300606,-17.248690288803285,-26.020625653849702,-22.152858368423907,-23.789651177782403,-16.444907621136107,-21.89229715383175,1.576713532512123,1.5936146301767173,1.5532135001760883,1.6253850760806459,1.5611372083187682,1.4086685144685855,1.4922701394051092,1.559338950919431,1.525544932613862,-0.4984335792775426,-0.3130789433999586,-0.43334645365981866,-0.5865354018046023,-0.5052461908311332,-0.6100298717960948,-0.3978677328145767,1
61.17287774462977,46.41002140385445,60.06177790294155,63.389140202813934,63.849875203561496,65.94289028916879,66.58049620495744,74.44907155745412,56.381581530321405,26.40345930780885,15.504129902536938,7.278945545382817,13.308966083352228,21.93309508925155,13.307829713208973,10.895967553756025,-21.931483251273782,-14.862171418916011,-12.554800710579334,-16.96295994610659,-16.376259817749233,-9.856709799859146,-11.582741019800284,-10.169156830597958,-13.493358922096554,-10.74053251281924,-17.13441282469708,-16.618977369930743,-16.91145859724624,-11.89094896082771,-11.845064594018824,-15.891611805869085,1.707297648172006,1.881895596598523,1.9656528845693848,1.3891947020947795,2.0615396305788694,1.788375244893129,1.6243493524748067,1.940529103173009,1.858166845325293,0.5797805912629054,-0.86649037796502,-1.2058910400974674,-0.7165207960349056,-0.5127938005637346,-1.2460438906654205,-1.038307956065487,1
57.7191006094701,61.55131472364771,48.49486871906224,55.5564872531677,56.94093793481306,60.39092906703784,53.74473471521228,45.887975086155485,51.1863668078658,10.45559589092652,15.864597064723966,21.63506022704856,14.090514441324448,23.146106116003462,20.564716428903804,11.502847967058552,-27.88804787193807,-12.7063827192296,-19.87118459467908,-16.30329415264391,-21.46935014194976,-10.952869411582355,-20.750084300872263,-13.116800156483418,-22.660085426455733,-12.46044682580632,-14.795249219824102,-26.61224380079487,-18.106322627799127,-9.775575119599296,-16.593708193293693,-14.722277627930064,1.6102389224263312,1.727978631809002,1.5390802518187559,1.563931027082546,1.4064241658088275,1.8949252811403006,1.732601953656756,1.6398165061851935,1.3828653368126205,-0.6301948368960509,-0.8976101052530542,-1.0141866175548357,-1.0858802222306116,-0.6621659222368301,-0.5778593800295553,-0.8264372133438015,1
56.94848322446903,63.43293274396234,58.34295865197946,40.90786104233294,47.50515475398275,40.08658784852363,49.60064212307041,58.04649068265678,50.21515904917611,11.365005387755044,4.652198242440503,9.00994793660799,7.586630664425797,8.62043658157594,9.974982466941215,7.079064894434363,-14.764429498814842,-8.886487348584804,-23.642037223017944,-16.351114484220393,-11.590518458157032,-8.338611348860342,-20.27309639619445,-10.183518842298804,-11.55519760137748,-20.954808336874397,-18.506060536971017,-12.335748040066411,-16.133250582697976,-11.050092098477196,-13.809608990808272,-15.708868619789124,1.0504216676280114,1.4880617058246897,1.286115513179519,1.099574155963809,1.5583361568417242,1.3715088053310673,1.5266036763274882,1.487806283159685,1.493403926262251,-1.4276436642110863,-1.445345986681286,-1.3454829547832479,-1.102481554156452,-1.0778980245178749,-1.1008043471008548,-1.4165050062354292,1
51.222036568619565,51.32183941705156,55.27468353345528,52.18429770459008,47.121937095808136,55.134955752257646,49.55664683810373,46.48165221495378,49.37865193278237,8.254430632419218,12.989213356270543,7.367414288526516,9.83002415984309,16.48782233393216,10.20282256104194,14.32156612936197,-10.391042367305843,-11.628273787014978,-15.961724436787108,-13.793368685888248,-11.907069873081694,-17.249773963236315,-16.015983428047377,-17.34127475571122,-14.179658115339771,-16.245407477530122,-12.710591037804631,-15.288848089179163,-15.240674601508712,-17.433556954814254,-12.55955000171354,-14.20589562152934,1.3913337887442945,1.3881927854592953,1.4342537590632507,1.36017411339471,1.4757206974898625,1.5383964130661838,1.2953487363623999,1.3322161318055379,1.3697480467184184,-0.7499456731603154,-0.8269006546127898,-0.8608869701540619,-0.9914619103616158,-0.7499909780455488,-1.09668746514517,-1.0145186963915733,1
53.473828758540456,54.50200701097697,39.792658777676095,50.56202340025461,54.01019435072402,43.39839004658509,48.98207860418616,51.97455118807909,60.895587698630834,11.40072124514226,11.03486769346627,15.895218175146296,14.472917320633012,19.50663889146476,13.765014785839249,17.488699380747903,-19.273798274001564,-27.69500718922832,-17.231707786070704,-14.056781977857831,-24.71397889887014,-13.010178341437625,-12.576283899520377,-17.60720173374388,-21.943967652768883,-26.36659325947931,-17.66394990018206,-13.27476715063005,-20.457187195968284,-22.01757214038741,-21.617972677924644,-20.393938659391143,1.4627746124761551,1.2294712956945644,1.0404795079612636,1.317442136253543,1.3646169598734779,1.284831905677689,1.217932109128618,1.2370562202131787,1.5060002353505546,-1.0291791312492564,-0.9547441720407347,-1.0471656799863662,-1.1940786927288884,-0.9496564789028652,-1.1760028167017034,-1.092666715138633,-1
58.43561574281151,53.69314705174125,57.8132189744109,62.56195122524871,56.0486372444851,59.22430724411849,61.29598973621058,63.218869290914085,57.60933167212015,5.24664435783257,8.847753373801593,5.982304113889802,6.343859702361314,8.953178697089728,9.369601088243314,7.543145396289626,-10.124580112885775,-14.943452241368991,-9.906656050877574,-9.980147220322957,-13.81190784269016,-7.50019668505418,-7.428970023947439,-7.666728486758777,-10.037103857193944,-7.739933937122638,-10.72105031709439,-11.318817661431876,-10.948734664728812,-5.162748228463254,-11.893229742376633,-9.232704137013217,1.9243641322983012,1.7193058365733407,2.0093628903039047,2.0825319909561495,2.1203397419621606,1.8327388466048518,1.9878047796566383,2.204892822205261,1.9243978302541958,-0.449175477666808,-0.5600954102289474,-0.5410505194189377,-0.6317747033871814,-0.32348876922804815,-0.33941323128455314,-0.7894671664844486,1
55.18871626076145,64.39836482039549,49.40901744275714,41.824883856251645,60.36318542376275,44.0516412769927,53.137424909212136,58.27479911768948,50.36773062625607,14.709079116066633,13.225316494412558,7.700491343297262,6.4037256132510185,20.82120241431812,6.944613351709807,7.962235442004994,-7.755946302426862,-8.861349066389964,-11.13209071946245,-12.869797640000163,-15.550701776819526,-13.429626112773484,-12.62918921959962,-19.761745426461733,-6.104395366592551,-7.141798027497958,-19.250595114695425,-11.513676606275189,-20.460081647233057,-10.101118663756615,-10.899842354503928,-10.217912228432246,1.9321451490694483,2.261353240876254,1.778998387810862,2.1007603857500787,1.9177413232387965,1.646569151274324,1.714842626162866,1.9936939004270595,1.532749282285417,-0.21995842103374377,-0.02870797433075313,-0.084783692461089,-0.6425443752478169,0.4064371840365343,-0.6534618970509273,-0.56228490796299,-1
57.348059624027975,53.03531703760677,52.30778108874761,51.06411475353805,47.64951634131442,45.9634275889787,51.203257768471744,33.03898113187758,55.03334313892679,12.078327071761588,11.505700842852873,11.757349072508845,15.287250026584442,12.184728718840685,13.95346729873474,10.519480432470528,-17.998458312923596,-17.54253566622662,-23.352764879462377,-18.760541679531723,-10.428028623953775,-10.383677771052128,-18.12071985882962,-14.39542024354007,-21.55602585356377,-10.647938891912306,-17.820663181666944,-20.54588632279827,-16.502559623335152,-16.70517354277429,-20.12470717551193,-14.68701085632254,1.7781096947431414,1.733987260567869,1.6994599672865451,1.6055084527727175,1.3179828129190536,1.5366828177146743,1.6869563469301019,1.6987597379988477,1.7596982024008658,-0.4195390238636796,-0.3761092839933242,-0.26160255561397183,-0.30538252048432984,-0.6348371676505733,-0.5356277550717297,-0.7003607507780055,1
